attackerX,attackerY,victimSide,victimX,victimY,attackerName,victimName,weapon
-382.399108886719,-1699.12854003906,CT,-774.8662109375,-1615.10473632812,jkaem,olofmeister,Tec-9
-419.956970214844,-1691.55700683594,CT,-773.237426757812,-1612.61267089844,jkaem,olofmeister,Tec-9
80.7692337036133,-2131.11376953125,CT,-775.823425292969,-1617.09655761719,rain,olofmeister,Tec-9
-534.106750488281,-1695.92358398438,CT,-620.950866699219,-1283.74072265625,jkaem,JW,Tec-9
-588.09130859375,-1703.72192382812,CT,-615.837280273438,-1254.05615234375,jkaem,JW,Tec-9
-610.965026855469,-1705.43591308594,CT,-615.837280273438,-1249.623046875,jkaem,JW,Tec-9
-630.161071777344,-1706.21618652344,CT,-615.837280273438,-1246.39392089844,jkaem,JW,Tec-9
-649.511047363281,-1706.03161621094,CT,-615.837280273438,-1239.56958007812,jkaem,JW,Tec-9
-702.470336914062,-1666.19665527344,CT,-645.253662109375,-1380.91247558594,jkaem,olofmeister,Tec-9
-1715.13171386719,616.831665039062,CT,-1805.78637695312,-79.494026184082,aizy,flusha,p250
-1719.91064453125,617.67724609375,CT,-1812.22509765625,-78.6392440795898,aizy,flusha,p250
-426.071319580078,-1546.2177734375,CT,-346.750762939453,-1841.38793945312,jkaem,dennis,M4A4
-435.338348388672,-1548.88928222656,CT,-346.28564453125,-1835.06604003906,jkaem,dennis,M4A4
-441.623474121094,-1550.72888183594,CT,-342.249633789062,-1831.61206054688,jkaem,dennis,M4A4
-444.244049072266,-1551.43286132812,CT,-338.0439453125,-1827.01770019531,jkaem,dennis,M4A4
-443.496002197266,-1551.13977050781,CT,-335.629486083984,-1822.95458984375,jkaem,dennis,M4A4
132.735488891602,-1671.23901367188,CT,-1036.20935058594,-2422.6943359375,jkaem,KRIMZ,M4A4
130.019439697266,-1667.21264648438,CT,-1045.8076171875,-2400.2109375,jkaem,KRIMZ,M4A4
51.3158378601074,-2049.052734375,CT,-590.263305664062,-2442.67626953125,rain,dennis,AK-47
-31.9977779388428,-2139.15283203125,CT,-858.628051757812,-1323.20239257812,rain,KRIMZ,AK-47
-31.2386016845703,-2138.38134765625,CT,-857.766052246094,-1322.33435058594,rain,KRIMZ,AK-47
-685.171813964844,-923.699584960938,CT,-835.805236816406,-154.190612792969,fox,olofmeister,AK-47
-681.86767578125,-923.018737792969,CT,-848.400756835938,-156.872619628906,fox,olofmeister,AK-47
-649.149353027344,-913.707763671875,CT,-816.921447753906,-150.143539428711,fox,olofmeister,AK-47
-649.706115722656,-913.827087402344,CT,-816.959289550781,-150.152603149414,fox,olofmeister,AK-47
-702.677429199219,-922.185180664062,CT,-813.596313476562,-147.134689331055,fox,olofmeister,AK-47
-832.471862792969,-2246.39770507812,CT,-1039.98168945312,-2380.78051757812,rain,JW,AK-47
-829.531433105469,-2250.83032226562,CT,-1039.42199707031,-2383.9765625,rain,JW,AK-47
-220.979202270508,-2223.1103515625,CT,-1038.59130859375,-2392.77978515625,aizy,JW,AK-47
-221.38264465332,-2221.2294921875,CT,-1037.21911621094,-2397.17431640625,aizy,JW,AK-47
-824.868957519531,-2257.73095703125,CT,-1037.21911621094,-2397.17431640625,rain,JW,AK-47
-1275.99426269531,-1366.06811523438,CT,-1123.96398925781,-985.100708007812,Maikelele,flusha,AK-47
-1007.87518310547,-1469.20288085938,CT,-1244.859375,-1277.71899414062,fox,flusha,AK-47
-1006.94781494141,-1468.03503417969,CT,-1242.79809570312,-1275.27124023438,fox,flusha,AK-47
-1005.77526855469,-1466.60668945312,CT,-1239.49096679688,-1271.25805664062,fox,flusha,AK-47
-647.586547851562,-889.325988769531,CT,-823.404907226562,-2548.51196289062,aizy,KRIMZ,AK-47
-688.418334960938,-1944.01721191406,CT,112.700454711914,-1918.06286621094,jkaem,dennis,AK-47
-688.393981933594,-1944.76708984375,CT,112.722061157227,-1918.76037597656,jkaem,dennis,AK-47
-54.2709999084473,-2075.34814453125,CT,-1049.529296875,-2553.17626953125,rain,olofmeister,AK-47
-1463.02307128906,-2395.34057617188,CT,-1658.67358398438,-550.921936035156,jkaem,flusha,AK-47
-1453.54577636719,-2392.61352539062,CT,-1658.67346191406,-550.924865722656,jkaem,flusha,AK-47
-1449.04382324219,-2392.0830078125,CT,-1658.70153808594,-550.927917480469,jkaem,flusha,AK-47
-1432.39306640625,-2390.12182617188,CT,-1658.70153808594,-550.927917480469,jkaem,flusha,AK-47
688.211853027344,553.955322265625,T,498.572784423828,887.995849609375,fox,aizy,AK-47
408.853576660156,-530.986694335938,CT,-673.062316894531,-329.891967773438,Maikelele,olofmeister,AK-47
408.639678955078,-532.505249023438,CT,-672.989440917969,-330.099029541016,Maikelele,olofmeister,AK-47
-2018.77270507812,806.976257324219,CT,-2073.12353515625,158.369598388672,jkaem,olofmeister,AK-47
-2022.07275390625,807.158386230469,CT,-2073.82397460938,158.245941162109,jkaem,olofmeister,AK-47
-2025.02221679688,807.405578613281,CT,-2067.54931640625,157.660949707031,jkaem,olofmeister,AK-47
-1988.70849609375,484.262176513672,CT,-2192.33349609375,235.870834350586,Maikelele,flusha,AK-47
-1992.27111816406,484.13427734375,CT,-2183.8955078125,232.376495361328,Maikelele,flusha,AK-47
-1975.72705078125,463.636444091797,CT,-2206.30834960938,250.782775878906,Maikelele,flusha,AK-47
-751.950317382812,61.7903213500977,CT,-1339.09362792969,341.513244628906,aizy,JW,AK-47
738.2001953125,638.446533203125,CT,283.635803222656,234.457336425781,rain,KRIMZ,AK-47
740.701110839844,635.217407226562,CT,281.827911376953,236.478073120117,rain,KRIMZ,AK-47
298.632995605469,-477.582397460938,CT,-902.631408691406,-661.353393554688,Maikelele,dennis,AK-47
298.269348144531,-476.514739990234,CT,-899.155334472656,-684.310974121094,Maikelele,dennis,AK-47
298.51416015625,-478.175323486328,CT,-898.700988769531,-686.992980957031,Maikelele,dennis,AK-47
155.930740356445,-1622.03991699219,CT,-952.780395507812,-2531.04760742188,fox,KRIMZ,AWP
372.890533447266,-808.383544921875,CT,-856.912109375,-282.062652587891,aizy,flusha,AK-47
-445.571990966797,-2337.85302734375,CT,-617.253356933594,-1145.30310058594,Maikelele,JW,AK-47
-122.736015319824,-2293.72143554688,CT,-763.046752929688,-1899.93786621094,jkaem,dennis,AK-47
306.200500488281,-1597.29736328125,CT,-519.147033691406,-1592.80712890625,rain,JW,AK-47
306.20166015625,-1597.40173339844,CT,-519.147033691406,-1592.80712890625,rain,JW,AK-47
291.714935302734,-1593.31396484375,CT,-521.584655761719,-1599.43835449219,fox,JW,AWP
-890.476318359375,458.307525634766,CT,-1034.58374023438,322.667358398438,fox,JW,AWP
76.5733108520508,-2236.2177734375,CT,-773.635925292969,-1164.93395996094,aizy,olofmeister,AK-47
77.586181640625,-2186.40771484375,CT,-756.976867675781,-1763.42541503906,aizy,dennis,AK-47
77.586181640625,-2186.40771484375,CT,-756.976867675781,-1763.42541503906,aizy,dennis,AK-47
77.586181640625,-2186.40771484375,CT,-755.556030273438,-1767.42626953125,aizy,dennis,AK-47
77.586181640625,-2186.40771484375,CT,-753.9208984375,-1772.26928710938,aizy,dennis,AK-47
-375.893798828125,-1578.65588378906,CT,-379.855041503906,-2203.05444335938,rain,KRIMZ,AK-47
-374.897430419922,-1578.60473632812,CT,-379.973449707031,-2203.029296875,rain,KRIMZ,AK-47
-373.226409912109,-1578.62023925781,CT,-379.135620117188,-2203.02124023438,rain,KRIMZ,AK-47
53.5817222595215,-2102.69946289062,CT,-375.292419433594,-2211.35961914062,aizy,KRIMZ,AK-47
-1425.87634277344,-946.343994140625,CT,-1804.71752929688,-1949.83093261719,Maikelele,flusha,AK-47
-1419.42211914062,-948.94921875,CT,-1802.9052734375,-1950.50549316406,Maikelele,flusha,AK-47
1039.9970703125,-2188.09350585938,CT,123.589126586914,-2306.69799804688,rain,KRIMZ,AK-47
-90.0779724121094,-2166.83764648438,CT,64.6596221923828,-1925.9072265625,rain,dennis,AK-47
35.7084922790527,-1424.92407226562,CT,135.856201171875,-1716.70007324219,fox,JW,Tec-9
38.6762237548828,-1423.60266113281,CT,146.786514282227,-1712.49975585938,fox,JW,Tec-9
-807.995483398438,-1055.96875,CT,-603.068481445312,-619.122619628906,aizy,flusha,AK-47
-807.995483398438,-1055.96875,CT,-639.655456542969,-604.097839355469,aizy,flusha,AK-47
280.000885009766,-1711.99719238281,CT,243.074417114258,-1435.23168945312,rain,dennis,AK-47
280.000885009766,-1711.99719238281,CT,247.104507446289,-1435.27526855469,rain,dennis,AK-47
282.803375244141,-1711.62561035156,CT,245.767761230469,-1438.04443359375,rain,dennis,AK-47
-774.653930664062,-1640.03076171875,CT,147.96208190918,-2043.96594238281,jkaem,KRIMZ,AK-47
-774.922912597656,-1647.18029785156,CT,148.476043701172,-2063.82470703125,jkaem,KRIMZ,AK-47
-496.001251220703,-1413.02990722656,CT,-916.9853515625,-2522.01953125,aizy,JW,AK-47
-777.212829589844,-1655.07263183594,CT,150.662658691406,-2058.54638671875,jkaem,KRIMZ,AK-47
263.428649902344,-1531.78601074219,CT,-971.885009765625,-2505.48388671875,rain,JW,AK-47
263.428649902344,-1531.78601074219,CT,-994.108154296875,-2496.578125,rain,JW,AK-47
-775.693908691406,-1588.02172851562,CT,76.8927993774414,-2062.78515625,Maikelele,KRIMZ,AK-47
285.805450439453,-1576.68408203125,CT,-583.252990722656,-1827.04187011719,Maikelele,flusha,AK-47
-174.213287353516,-2287.81201171875,CT,-159.435455322266,-2114.1005859375,rain,flusha,AK-47
-173.518585205078,-2295.8232421875,CT,-184.285003662109,-2130.38305664062,rain,flusha,AK-47
342.965576171875,-1488.82666015625,CT,-233.169891357422,-1883.80908203125,aizy,olofmeister,AK-47
342.965576171875,-1488.82666015625,CT,-225.658386230469,-1888.42443847656,aizy,olofmeister,AK-47
342.965576171875,-1488.82666015625,CT,-219.43132019043,-1893.0673828125,aizy,olofmeister,AK-47
